0    0.7006670614574388 0.3087446086156947 76310.0    3.766015992488893	1671437 247
1    0.6924012793006263 0.3120194828209779 72972.0    6.477582330479413	1685092 245
2    0.6890262315849243 0.3178120436075346 70385.0    6.8672254779472555	1682814 247
3    0.8279786971361928 0.6736820319076616 24716.0    7.11112787819475	2141090 161
4    0.8172465856271572 0.6779223167589509 24166.0    7.22721172253912	2161951 161
5    0.7227161251911571 0.3332253844849766 71474.0    7.252679413604653	1584674 246
6    0.8849450477216924 0.7299987468205351 25237.0    7.383823022095387	1999425 157
7    0.8575469747528489 0.6461236945384505 25042.0    7.419266850435288	2087214 162
8    0.7006670614574388 0.3087446086156947 69978.0    7.456742541497438	1671437 247
9    0.8769657509346456 0.6956805296348294 24795.0    7.4998686923715	1990840 161
10    0.7090315192763369 0.3055041066264137 78611.0    13.99673331619676	1657932 245
11    0.712746408522816 0.3183150838824131 79419.0    9.48373781240874	1625978 246
12    0.6927494575061321 0.31012651080113907 78448.0    12.086667037184984	1687861 246
13    0.7262561956494571 0.3271518944015214 74913.0    20.573656170369997	1583180 245
14    0.6834264979878278 0.31398339372203965 70104.0    8.664689118270587	1703506 245
15    0.6750754676331127 0.32688569390307465 72881.0    9.646118547376968	1703554 246
16    0.7108370531368537 0.30333088796093005 70041.0    8.14255135641912	1657886 247
17    0.6828134788156635 0.30287127448394363 68518.0    7.7449200598307835	1726841 245
18    0.6688998100480376 0.3219689917842171 71925.0    11.14131758807847	1726451 246
19    0.8410026554941546 0.6567939022556045 24954.0    11.581788161108845	2129356 160
20    0.8688083124190332 0.6420823044760776 25871.0    12.264447838351357	2055161 163
21    0.8160972113297833 0.6566611152200652 25588.0    10.374258953113248	2194421 161
22    0.7917418006102644 0.6517027348377118 24330.0    12.904645942574485	2263459 161
23    0.8327481648951061 0.7041031051564953 24725.0    13.254592916386573	2091232 162
24    0.799203782387077 0.6908590148899105 24986.0    13.90347822891531	2190177 162
25    0.7303799379863188 0.31859593150917503 74664.0    8.39439567025223	1586272 245
26    0.6987648325323071 0.3469981887804055 67950.0    8.061303337694385	1633908 246
27    0.7419366787413597 0.3237885717009245 68299.0    7.364763838360979	1553969 248
28    0.9235654838673917 0.7439364831859291 24867.0    9.946458368837451	1974295 150
29    0.9231873316866563 0.7137927093721403 25539.0    12.66681234235138	1888424 161
30    0.842707001143686 0.760765562827219 26387.0    240004.03691853225	2276754 138
31    0.853196426184722 0.6409074531311141 24417.0    10.871302664683947	2090736 164
32    0.8742996406672141 0.6378893209170942 25890.0    11.722738663028482	2034034 165
33    0.8503019094903974 0.6346117973888309 24926.0    12.305455951932917	2082538 165
34    0.722022264396076 0.30627185160768483 73333.0    10.091443438752115	1626652 245
35    0.7206093469878961 0.31483887058249166 67164.0    11.943014509659701	1614103 246
36    0.7007187569284313 0.31241599193421005 71561.0    7.87576214532063	1664351 245
37    0.8767253925916483 0.6976971784490649 24216.0    16.598125639925414	1989682 161
38    0.9006606137125545 0.6630087027680005 24256.0    9.959056453268193	1982969 161
39    0.8913335332995227 0.6799573928549182 23594.0    16.600664741226197	1979073 162
