21    0.16009383304734834 0.4904029689505349 81708.0    11.565432289731119	7900000 175
22    0.1674365965995212 0.4806033016006822 79627.0    29.02122455472152	7800000 180
23    0.17610857282899628 0.5192463663510197 81777.0    38.08698563819013	7800000 193
24    0.16901464746362121 0.5094794079379893 78612.0    14.476691506049344	7800000 185
25    0.16719609733774377 0.4869376619124332 85493.0    16.8377288023957	7700000 177
26    0.15995887466237096 0.5303472832568605 81619.0    28.629051649174013	7800000 175
27    0.16984162722115503 0.4948740221231417 82007.0    19.586287072229453	7800000 184
28    0.17454634031659885 0.5044933636584176 80892.0    18.50485900473688	7600000 186
29    0.17447487264009615 0.4840516536624902 80074.0    33.182179704093734	7700000 186
30    0.15926474687302852 0.5159058419914473 78505.0    19.16000440612438	7600000 169
31    0.17445696216396056 0.5087570681825447 80296.0    34.58320086600085	7700000 189
32    0.17877203261845512 0.5063612525478686 80186.0    28.648244891588554	7600000 192
33    0.1738651071421541 0.5037595301728326 75614.0    22.247859511158428	7700000 189
34    0.27074760585729696 0.7118280706982554 54878.0    24.81464162644546	6435081 151
35    0.27021778285265763 0.7317392853804443 57340.0    240002.73711183417	6566299 147
36    0.26275910754131737 0.7261081017614172 53488.0    240002.73713146523	6698159 149
37    0.16889372265144295 0.5303447475406614 86841.0    19.829045392967107	7600000 178
38    0.17350464031363752 0.503976788136641 81641.0    31.442573831869392	7600000 184
39    0.1717078572550681 0.5168600977485165 86636.0    20.467959748693563   7600000 184
